"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2005-04",100.9323,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2005-05",101.0737,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2005-06",101.2384,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2005-07",101.4074,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2005-08",101.5709,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2005-09",101.7142,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2005-10",101.8322,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2005-11",101.935,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2005-12",102.0329,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2006-01",102.1367,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2006-02",102.2517,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2006-03",102.3782,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2006-04",102.5149,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2006-05",102.6463,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2006-06",102.7751,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2006-07",102.8959,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2006-08",103,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2006-09",103.0894,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2006-10",103.1619,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2006-11",103.2144,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2006-12",103.2449,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2007-01",103.2553,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2007-02",103.2547,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2007-03",103.2356,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2007-04",103.1911,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2007-05",103.1113,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2007-06",102.9941,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2007-07",102.8472,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2007-08",102.6693,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2007-09",102.4619,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2007-10",102.2179,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2007-11",101.9279,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2007-12",101.6118,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2008-01",101.3008,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2008-02",101.018,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2008-03",100.7509,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2008-04",100.4476,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2008-05",100.0654,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2008-06",99.5881,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2008-07",99.02852,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2008-08",98.42368,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2008-09",97.81635,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2008-10",97.2449,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2008-11",96.75152,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2008-12",96.36153,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2009-01",96.09596,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2009-02",95.96704,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2009-03",95.96611,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2009-04",96.07427,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2009-05",96.26883,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2009-06",96.52165,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2009-07",96.80607,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2009-08",97.10806,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2009-09",97.42223,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2009-10",97.74199,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2009-11",98.0592,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2009-12",98.36782,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2010-01",98.65557,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2010-02",98.89839,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2010-03",99.08372,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2010-04",99.20879,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2010-05",99.28152,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2010-06",99.32954,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2010-07",99.38444,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2010-08",99.4694,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2010-09",99.59756,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2010-10",99.77424,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2010-11",99.97328,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2010-12",100.1561,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2011-01",100.2888,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2011-02",100.3408,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2011-03",100.292,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2011-04",100.1613,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2011-05",99.99174,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2011-06",99.83182,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2011-07",99.72124,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2011-08",99.68809,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2011-09",99.74176,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2011-10",99.85637,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2011-11",99.99955,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2011-12",100.1373,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2012-01",100.2426,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2012-02",100.3055,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2012-03",100.3157,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2012-04",100.2903,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2012-05",100.2572,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2012-06",100.2326,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2012-07",100.2257,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2012-08",100.2412,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2012-09",100.2712,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2012-10",100.3127,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2012-11",100.356,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2012-12",100.3991,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2013-01",100.4432,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2013-02",100.4793,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2013-03",100.5131,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2013-04",100.5459,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2013-05",100.572,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2013-06",100.5852,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2013-07",100.5821,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2013-08",100.5579,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2013-09",100.5135,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2013-10",100.4622,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2013-11",100.4126,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2013-12",100.374,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2014-01",100.3541,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2014-02",100.3544,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2014-03",100.3831,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2014-04",100.4446,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2014-05",100.5387,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2014-06",100.6627,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2014-07",100.7974,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2014-08",100.921,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2014-09",101.0173,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2014-10",101.0657,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2014-11",101.06,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2014-12",101.003,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2015-01",100.9159,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2015-02",100.8356,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2015-03",100.7744,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2015-04",100.7192,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2015-05",100.6533,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2015-06",100.5667,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2015-07",100.4695,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2015-08",100.3766,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2015-09",100.3057,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2015-10",100.251,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2015-11",100.1968,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2015-12",100.1291,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2016-01",100.0391,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2016-02",99.9418,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2016-03",99.8522,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2016-04",99.77528,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2016-05",99.71178,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2016-06",99.66817,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2016-07",99.65015,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2016-08",99.66074,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2016-09",99.69067,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2016-10",99.72491,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2016-11",99.74642,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2016-12",99.74393,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2017-01",99.71147,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2017-02",99.64313,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2017-03",99.56374,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2017-04",99.5146,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2017-05",99.53182,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2017-06",99.62385,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2017-07",99.78201,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2017-08",99.98116,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2017-09",100.1927,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2017-10",100.3934,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2017-11",100.5585,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2017-12",100.6657,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2018-01",100.717,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2018-02",100.7126,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2018-03",100.6661,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2018-04",100.5985,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2018-05",100.5305,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2018-06",100.4567,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2018-07",100.3718,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2018-08",100.2788,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2018-09",100.1801,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2018-10",100.0752,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2018-11",99.96982,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2018-12",99.87017,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2019-01",99.78462,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2019-02",99.71108,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2019-03",99.6438,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2019-04",99.58007,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2019-05",99.52171,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2019-06",99.47187,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2019-07",99.42204,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2019-08",99.37621,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2019-09",99.34108,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2019-10",99.30432,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2019-11",99.25182,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2019-12",99.17901,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2020-01",99.0764,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2020-02",98.94613,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2020-03",96.27715,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2020-04",91.57412,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2020-05",92.41966,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2020-06",95.53299,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2020-07",96.65497,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2020-08",97.98582,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2020-09",98.28181,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2020-10",98.63368,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2020-11",98.93524,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2020-12",99.18651,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2021-01",99.43253,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2021-02",99.67738,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2021-03",99.91668,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2021-04",100.1297,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2021-05",100.2955,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2021-06",100.4099,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2021-07",100.4899,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2021-08",100.5572,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2021-09",100.6301,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2021-10",100.7298,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2021-11",100.8597,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2021-12",101.0013,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2022-01",101.1254,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2022-02",101.193,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2022-03",101.188,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2022-04",101.124,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2022-05",101.028,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2022-06",100.9236,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2022-07",100.8389,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2022-08",100.7767,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2022-09",100.7304,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2022-10",100.6957,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2022-11",100.6605,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2022-12",100.594,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2023-01",100.4829,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2023-02",100.3228,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2023-03",100.1247,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2023-04",99.92047,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2023-05",99.73529,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2023-06",99.57146,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2023-07",99.4241,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2023-08",99.20603,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2005-01",100.3234,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2005-02",100.2571,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2005-03",100.1786,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2005-04",100.1132,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2005-05",100.0853,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2005-06",100.1031,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2005-07",100.1562,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2005-08",100.2405,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2005-09",100.36,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2005-10",100.5167,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2005-11",100.7003,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2005-12",100.8853,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2006-01",101.0453,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2006-02",101.1673,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2006-03",101.2437,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2006-04",101.2735,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2006-05",101.265,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2006-06",101.2484,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2006-07",101.2459,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2006-08",101.2788,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2006-09",101.3529,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2006-10",101.4562,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2006-11",101.5773,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2006-12",101.7047,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2007-01",101.8223,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2007-02",101.9291,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2007-03",102.021,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2007-04",102.0888,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2007-05",102.118,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2007-06",102.0986,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2007-07",102.0279,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2007-08",101.9185,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2007-09",101.7988,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2007-10",101.6822,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2007-11",101.5647,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2007-12",101.4487,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2008-01",101.3248,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2008-02",101.1805,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2008-03",101.004,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2008-04",100.774,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2008-05",100.4588,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2008-06",100.031,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2008-07",99.47657,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2008-08",98.79727,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2008-09",98.00958,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2008-10",97.16624,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2008-11",96.37038,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2008-12",95.71607,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2009-01",95.26701,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2009-02",95.06071,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2009-03",95.11081,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2009-04",95.40096,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2009-05",95.86628,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2009-06",96.43707,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2009-07",97.04951,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2009-08",97.65502,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2009-09",98.21966,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2009-10",98.7156,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2009-11",99.13718,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2009-12",99.48955,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2010-01",99.77256,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2010-02",99.98019,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2010-03",100.1235,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2010-04",100.1976,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2010-05",100.2104,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2010-06",100.1945,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2010-07",100.1936,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2010-08",100.2384,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2010-09",100.3313,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2010-10",100.4611,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2010-11",100.617,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2010-12",100.768,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2011-01",100.8811,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2011-02",100.9276,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2011-03",100.8879,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2011-04",100.7653,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2011-05",100.5719,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2011-06",100.324,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2011-07",100.0509,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2011-08",99.7907,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2011-09",99.59489,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2011-10",99.49626,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2011-11",99.48828,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2011-12",99.54266,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2012-01",99.61618,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2012-02",99.66608,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2012-03",99.66654,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2012-04",99.61053,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2012-05",99.51295,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2012-06",99.40049,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2012-07",99.30748,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2012-08",99.25227,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2012-09",99.2438,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2012-10",99.27414,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2012-11",99.33789,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2012-12",99.43625,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2013-01",99.56365,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2013-02",99.7081,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2013-03",99.84709,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2013-04",99.98762,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2013-05",100.1346,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2013-06",100.2751,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2013-07",100.4019,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2013-08",100.5157,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2013-09",100.6093,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2013-10",100.6776,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2013-11",100.7255,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2013-12",100.7468,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2014-01",100.7466,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2014-02",100.7426,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2014-03",100.7375,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2014-04",100.7175,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2014-05",100.6786,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2014-06",100.6268,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2014-07",100.5667,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2014-08",100.5067,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2014-09",100.4546,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2014-10",100.4126,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2014-11",100.3843,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2014-12",100.3652,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2015-01",100.3532,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2015-02",100.3435,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2015-03",100.3314,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2015-04",100.3111,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2015-05",100.2722,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2015-06",100.2118,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2015-07",100.1179,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2015-08",100.0028,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2015-09",99.88477,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2015-10",99.77925,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","2015-11",99.68303,
